AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2020;12;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;17,2541;2,2269;19,481
2020;12;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;8,882;0,6267;9,5087
2020;12;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;562,2669;33,1733;595,4402
2020;12;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;375,836;35,8147;411,6507
2021;1;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;1843,5123;174,3842;2017,8965
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;301,4871;91,5653;393,0524
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;2285,3638;445,3971;2730,7609
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;420,6367;89,58;510,2167
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;1792,5527;419,0229;2211,5756
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-601-0;124,7829;29,0404;153,8233
2021;1;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;161,4409;36,6376;198,0785
2021;1;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;401,6723;19,0057;420,678
2021;1;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;14,2107;2,3176;16,5283
2021;1;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;14,8685;0,6966;15,5651
2021;1;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;558,7339;31,9248;590,6587
2021;1;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;277,9978;26,9483;304,9461
