AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;1;Castilla y León;Valladolid;VA-30;Permanente;VA-77-0;6021,803;1420,5634;7442,3664
2019;1;Castilla y León;Valladolid;VA-30;Permanente;VA-78-0;7840,8175;1490,4367;9331,2542
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-118-0;783,4444;332,594;1116,0384
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-229-0;6750,4394;1923,3355;8673,7749
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-442-0;5471,4489;1575,0182;7046,4671
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-443-0;9456,8561;2037,1922;11494,0483
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-444-0;13885,4619;2209,6642;16095,1261
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-445-0;7472,7975;4286,4954;11759,2929
2019;2;Castilla y León;Burgos;A-1;Permanente;BU-446-0;130,7105;52,7031;183,4136
2019;2;Castilla y León;Segovia;A-1;Permanente;SG-135-0;2295,1382;627,4867;2922,6249
2019;2;Castilla y León;Segovia;A-1;Permanente;SG-440-0;2661,8629;670,7368;3332,5997
2019;2;Castilla y León;Segovia;A-1;Permanente;SG-441-0;2131,1482;629,469;2760,6172
2019;2;Castilla y León;Burgos;A-11;Permanente;BU-543-0;166,4639;177,1618;343,6257
2019;2;Castilla y León;Burgos;A-11;Permanente;BU-544-0;146,714;146,8315;293,5455
2019;2;Castilla y León;Soria;A-11;Permanente;SO-129-0;0,0;0,0;0,0
2019;2;Castilla y León;Soria;A-11;Permanente;SO-130-0;270,379;187,2087;457,5877
2019;2;Castilla y León;Valladolid;A-11;Permanente;VA-29-0;804,6808;198,5674;1003,2482
2019;2;Castilla y León;Zamora;A-11;Permanente;ZA-432-0;70,8838;18,5541;89,4379
2019;2;Castilla y León;Zamora;A-11;Permanente;ZA-433-0;77,7516;30,6218;108,3734
2019;2;Castilla y León;Soria;A-15;Permanente;SO-123-0;3085,1132;1885,1034;4970,2166
2019;2;Castilla y León;Soria;A-15;Permanente;SO-181-0;410,3969;386,5737;796,9706
2019;2;Castilla y León;Soria;A-15;Permanente;SO-354-0;3823,7159;597,3734;4421,0893
2019;2;Castilla y León;Soria;A-2;Permanente;SO-4-0;778,5744;465,1367;1243,7111
2019;2;Castilla y León;Ávila;A-50;Permanente;AV-353-0;4234,2475;395,0195;4629,267
2019;2;Castilla y León;Salamanca;A-50;Permanente;SA-422-0;2907,7023;536,6045;3444,3068
2019;2;Castilla y León;Salamanca;A-50;Permanente;SA-426-0;5002,0548;584,4487;5586,5035
2019;2;Castilla y León;Zamora;A-52;Permanente;ZA-333-0;1740,4324;809,3838;2549,8162
2019;2;Castilla y León;Zamora;A-52;Permanente;ZA-336-0;1340,8865;584,8;1925,6865
2019;2;Castilla y León;Zamora;A-52;Permanente;ZA-373-0;1348,973;785,8594;2134,8324
2019;2;Castilla y León;Zamora;A-52;Permanente;ZA-393-0;1555,5459;829,6;2385,1459
2019;2;Castilla y León;Ávila;A-6;Permanente;AV-142-0;252,0942;64,8004;316,8946
2019;2;Castilla y León;León;A-6;Permanente;LE-325-0;2529,0528;930,4138;3459,4666
2019;2;Castilla y León;Valladolid;A-6;Permanente;VA-582-0;3114,9332;661,0645;3775,9977
2019;2;Castilla y León;Zamora;A-6;Permanente;ZA-121-0;1122,253;355,7502;1478,0032
2019;2;Castilla y León;Zamora;A-6;Permanente;ZA-391-0;409,2388;162,4845;571,7233
2019;2;Castilla y León;León;A-60;Permanente;LE-591-0;2188,2778;593,5833;2781,8611
2019;2;Castilla y León;León;A-60;Permanente;LE-592-0;4496,0275;409,8889;4905,9164
2019;2;Castilla y León;León;A-60;Permanente;LE-593-0;2132,3773;246,713;2379,0903
2019;2;Castilla y León;Valladolid;A-60;Permanente;VA-6-0;4002,0138;405,081;4407,0948
2019;2;Castilla y León;Burgos;A-62;Permanente;BU-64-0;906,4617;520,3096;1426,7713
2019;2;Castilla y León;Palencia;A-62;Permanente;P-148-0;3340,4777;972,9723;4313,45
2019;2;Castilla y León;Palencia;A-62;Permanente;P-93-0;1304,2419;813,0751;2117,317
2019;2;Castilla y León;Salamanca;A-62;Permanente;SA-128-0;1723,1743;1172,8148;2895,9891
2019;2;Castilla y León;Salamanca;A-62;Permanente;SA-182-0;3083,3545;1654,851;4738,2055
2019;2;Castilla y León;Salamanca;A-62;Permanente;SA-184-0;4290,1215;1806,5875;6096,709
2019;2;Castilla y León;Salamanca;A-62;Permanente;SA-185-0;7457,7277;2413,1147;9870,8424
2019;2;Castilla y León;Valladolid;A-62;Permanente;VA-31-0;5176,7564;1061,3867;6238,1431
