AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-509-0;5236,9477;2025,7694;7262,7171
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-510-0;5453,067;2125,0173;7578,0843
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-511-0;7700,8301;2358,4508;10059,2809
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-512-0;9101,1214;2231,0671;11332,1885
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-513-0;10213,254;2317,9478;12531,2018
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-514-0;10851,0995;2352,8854;13203,9849
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-515-0;14028,2682;2381,021;16409,2892
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-516-0;12837,9122;2508,7139;15346,6261
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;13175,2314;2317,9478;15493,1792
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;7491,5128;798,0023;8289,5151
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;8551,0844;746,6778;9297,7622
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-539-0;11552,6367;1187,5733;12740,21
2019;4;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-463-0;11850,12;1174,8853;13025,0053
2019;4;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-464-0;4323,2789;416,5574;4739,8363
2019;4;Comunitat Valenciana;Alicante/Alacant;A-7;Permanente;A-217-0;6180,264;1105,6295;7285,8935
2019;4;Comunitat Valenciana;Castellón/Castelló;A-7;Permanente;CS-37-0;1787,4827;531,2497;2318,7324
2019;4;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-187-0;4055,2069;1193,6372;5248,8441
2019;4;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-201-0;470,2638;148,574;618,8378
2019;4;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-302-0;6744,3209;2159,6598;8903,9807
2019;4;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-449-0;282,9396;36,1826;319,1222
2019;4;Comunitat Valenciana;Alicante/Alacant;A-70;Permanente;A-81-0;83994,0;6177,0;90171,0
2019;4;Comunitat Valenciana;Castellón/Castelló;CS-22;Permanente;CS-89-0;12095,5455;1980,2579;14075,8034
2019;4;Comunitat Valenciana;Castellón/Castelló;N-225;Permanente;CS-9-0;0,0;0,0;0,0
2019;4;Comunitat Valenciana;Castellón/Castelló;N-232;Permanente;CS-50-0;473,1337;79,3675;552,5012
2019;4;Comunitat Valenciana;Alicante/Alacant;N-325;Permanente;A-3-0;928,9168;61,3822;990,299
2019;4;Comunitat Valenciana;Valencia/València;N-330;Permanente;V-300-0;305,1417;17,0675;322,2092
2019;4;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-188-0;2051,2388;170,0207;2221,2595
2019;4;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-190-0;3017,5663;124,6204;3142,1867
2019;4;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-79-0;1355,9318;62,1896;1418,1214
2019;4;Comunitat Valenciana;Alicante/Alacant;N-340;Permanente;A-216-0;44,2821;3,3349;47,617
2019;4;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-13-0;1100,7189;53,6996;1154,4185
2019;4;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-145-0;1247,5959;144,0571;1391,653
2019;4;Comunitat Valenciana;Valencia/València;N-420;Permanente;V-66-0;14,8442;2,2594;17,1036
2019;4;Comunitat Valenciana;Valencia/València;V-21;Permanente;V-71-0;70712,9993;1575,0;72287,9993
2019;4;Comunitat Valenciana;Valencia/València;V-31;Permanente;V-301-0;98995,5895;7010,4024;106005,9919
2019;5;Comunitat Valenciana;Valencia/València;A-3;Permanente;V-385-0;5406,6384;2038,2901;7444,9285
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-508-0;3400,0896;599,5065;3999,5961
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-509-0;5336,1958;2266,314;7602,5098
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-510-0;5461,4151;2203,2408;7664,6559
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-511-0;7899,0168;2479,6506;10378,6674
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-512-0;9282,6118;2400,4997;11683,1115
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-513-0;10254,994;2461,7179;12716,7119
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-514-0;10949,7291;2526,6466;13476,3757
2019;5;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-515-0;14199,555;2572,7148;16772,2698
