iter	RMSE
1509	0.07286822265
1510	0.07280815354
1511	0.07276882989
1512	0.07274976304
1513	0.07272612726
1514	0.07265876791
1515	0.07262325976
1516	0.07257349708
1517	0.07255701929
1518	0.07254492596
1519	0.07250861734
1520	0.07247375533
1521	0.07243971666
1522	0.0724240699
1523	0.07241012082
1524	0.07235501113
1525	0.07234463412
1526	0.07229263459
1527	0.07222389725
1528	0.07220637608
1529	0.07220131101
1530	0.07217796382
1531	0.07217190504
1532	0.07216075552
1533	0.07213753801
1534	0.07211288876
1535	0.07207258724
1536	0.07201611768
1537	0.07200632465
1538	0.07197752044
1539	0.07196794178
1540	0.07194972136
1541	0.07192552673
1542	0.07187612408
1543	0.07181346153
1544	0.07177903689
1545	0.07174419198
1546	0.0717055573
1547	0.07166303378
1548	0.07165731634
1549	0.07162150603
1550	0.07160621957
1551	0.07159677142
1552	0.07156857189
1553	0.07153410962
1554	0.07151055306
1555	0.07150171055
1556	0.07148797188
1557	0.07145862238
1558	0.0714366524
1559	0.07143461243
1560	0.07140370285
1561	0.07137292069
1562	0.07136195327
1563	0.07135250311
1564	0.07134486902
1565	0.07129972163
1566	0.07127399473
1567	0.07123217624
1568	0.07120223544
1569	0.07116047371
1570	0.0711067215
1571	0.07106381878
1572	0.07105637962
1573	0.07102686014
1574	0.07102118726
1575	0.07096924371
1576	0.07093271346
1577	0.07093195799
1578	0.07091394531
1579	0.07087731612
1580	0.07085830577
1581	0.07083551806
1582	0.07077192851
1583	0.07073241778
1584	0.07069353468
1585	0.07068388147
1586	0.07067171718
1587	0.0706396734
1588	0.07060958061
1589	0.07057564115
1590	0.07054201171
1591	0.07051820469
1592	0.0704810497
1593	0.07043828579
1594	0.07038793485
1595	0.07036504997
1596	0.07032701662
1597	0.07029037923
1598	0.07022229372
1599	0.07018102108
1600	0.07016915552
1601	0.07015335075
1602	0.07013313775
1603	0.07008712465
1604	0.07006034524
1605	0.07002493131
1606	0.07000007253
1607	0.06997904912
1608	0.06994968435
1609	0.06991471499
1610	0.0698960627
1611	0.06988067844
1612	0.06985405201
1613	0.06979895658
1614	0.06976041597
1615	0.06973837514
1616	0.06971192988
1617	0.06967780877
1618	0.06966777252
1619	0.06965887184
1620	0.06963085669
1621	0.06961450437
1622	0.06958370486
1623	0.06953816482
1624	0.06952124081
1625	0.06947429798
1626	0.06945416858
1627	0.06934568488
1628	0.06934053804
1629	0.06930360173
1630	0.0692857937
1631	0.06925602744
1632	0.06921429101
1633	0.06919440892
1634	0.06917051574
1635	0.06913471141
1636	0.06908794273
1637	0.06907493115
1638	0.0690453383
1639	0.06899835319
1640	0.06898646004
1641	0.06896042666
1642	0.06893795225
1643	0.06890100962
1644	0.06888188958
1645	0.06885954582
1646	0.06881085241
1647	0.06876860781
1648	0.06875353339
1649	0.06871352681
1650	0.06870084995
1651	0.0686932482
1652	0.0686781443
1653	0.06865145219
1654	0.06860059848
1655	0.06858496598
1656	0.06856467914
1657	0.06855767913
1658	0.06852231966
1659	0.06846202497
1660	0.06844460819
1661	0.06841423191
1662	0.06837941434
1663	0.06834062843
1664	0.06830297093
1665	0.06828785376
1666	0.06828220225
1667	0.06825056769
1668	0.06818316679
1669	0.06814171876
1670	0.06809771643
1671	0.06806462829
1672	0.06802807383
1673	0.06801772058
1674	0.06797930223
1675	0.06796064197
1676	0.06793674871
1677	0.06790945333
1678	0.06789845515
1679	0.0678378158
1680	0.06782927115
1681	0.06780211146
1682	0.06777950548
1683	0.06775440985
1684	0.06772187696
1685	0.06771130636
1686	0.06766818672
1687	0.06762170084
1688	0.06758625423
1689	0.06756174207
1690	0.06755288007
1691	0.06752813837
1692	0.06750606448
1693	0.06747002906
1694	0.0674437022
1695	0.06742229746
1696	0.06736807034
1697	0.06733252976
1698	0.06729704577
1699	0.06729629485
1700	0.06727738486
1701	0.0672468654
1702	0.06720799753
1703	0.06720632186
1704	0.0671737515
1705	0.06715200961
1706	0.06711979704
1707	0.06711641704
1708	0.06709687957
1709	0.06707062769
1710	0.06705325269
1711	0.06703104682
1712	0.06701625191
1713	0.06699265073
1714	0.06697442383
1715	0.06694946025
1716	0.06692875674
1717	0.06688479368
1718	0.06684078091
1719	0.06681557695
1720	0.06675407773
1721	0.0667327918
1722	0.06670529685
1723	0.0666644426
1724	0.06659708825
1725	0.06656990988
1726	0.06650565835
1727	0.06650301903
1728	0.06647007857
1729	0.06643898107
1730	0.06643212666
1731	0.06641812314
1732	0.06639810914
1733	0.06638163271
1734	0.06636723216
1735	0.06635005191
1736	0.06627509123
1737	0.06624279736
1738	0.06622166556
1739	0.06617110982
1740	0.06614015445
1741	0.06612531269
1742	0.0661194681
1743	0.06607492853
1744	0.06604536048
1745	0.06602114769
1746	0.06600615429
1747	0.06599597192
1748	0.06599521684
1749	0.06598026065
1750	0.06595510518
1751	0.06591180187
1752	0.06589889024
1753	0.06588564701
1754	0.06586696297
1755	0.06585617542
1756	0.06583840741
1757	0.0658164569
1758	0.06579041484
1759	0.06577584838
1760	0.06575147038
1761	0.06572193617
1762	0.06570939172
1763	0.06569432938
1764	0.0656644989
1765	0.06564229091
1766	0.06562492843
1767	0.06561997718
1768	0.06557861128
1769	0.06556996642
1770	0.06553293781
1771	0.06551551336
1772	0.06548846745
1773	0.06547530285
1774	0.06545977185
1775	0.06543130138
1776	0.06541206077
1777	0.06538185449
1778	0.06535692481
1779	0.06535003746
1780	0.06533875688
1781	0.06532972976
1782	0.06530302667
1783	0.0652428604
1784	0.06518832243
1785	0.06517160234
1786	0.06514854822
1787	0.06512824328
1788	0.0650979483
1789	0.06508944805
1790	0.06507975207
1791	0.06506235523
1792	0.06504762056
1793	0.06501638013
1794	0.06498333714
1795	0.06496715742
1796	0.06495028725
1797	0.06492848916
1798	0.06490369803
1799	0.06488416739
1800	0.06485828602
1801	0.06483687786
1802	0.0648251018
1803	0.06481258984
1804	0.06480841223
1805	0.06479246581
1806	0.06477188343
1807	0.06473106833
1808	0.06469951285
1809	0.06468415318
1810	0.06465302366
1811	0.06463913306
1812	0.06462872643
1813	0.06455235904
1814	0.06450505545
1815	0.06447724483
1816	0.06444320415
1817	0.06444161181
1818	0.06442264784
1819	0.06438221837
1820	0.0643605065
1821	0.06433487771
1822	0.0643231815
1823	0.06431951467
1824	0.06429204417
1825	0.06425625898
1826	0.0642302647
1827	0.06419366652
1828	0.06415893148
1829	0.06412079971
1830	0.06410207777
1831	0.06407901804
1832	0.06405881789
1833	0.06405305729
1834	0.0640185096
1835	0.06401075576
1836	0.06399587468
1837	0.06396149709
1838	0.06395617873
1839	0.06395394038
1840	0.06392179875
1841	0.06389562571
1842	0.06387202064
1843	0.06385865184
1844	0.06384360995
1845	0.06381975015
1846	0.06380213644
1847	0.06377772047
1848	0.06374213582
1849	0.06373629014
1850	0.0637323269
1851	0.06368322138
1852	0.06366672933
1853	0.06363788654
1854	0.06361242767
1855	0.06358957146
1856	0.06352775662
1857	0.063502078
1858	0.06346037572
1859	0.06344218924
1860	0.06342941692
1861	0.0634204881
1862	0.06339778383
1863	0.06338254121
1864	0.06336629255
1865	0.06334638346
1866	0.06334489489
1867	0.06333346073
1868	0.0633053128
1869	0.06329664114
1870	0.0632539055
1871	0.0632454438
1872	0.06321048828
1873	0.06318886261
1874	0.06316794518
1875	0.0631246385
1876	0.06308619026
1877	0.06304003617
1878	0.06303411333
1879	0.06303125908
1880	0.06300817698
1881	0.06300235199
1882	0.06297751029
1883	0.06297008055
1884	0.06294040183
1885	0.06289171185
1886	0.06281475017
1887	0.06280652099
1888	0.06278120163
1889	0.06276770376
1890	0.06274892076
1891	0.06274425882
1892	0.06272307091
1893	0.06271580846
1894	0.06271050181
1895	0.06269188721
1896	0.06262323256
1897	0.06261218626
1898	0.062586728
1899	0.06257617675
1900	0.06256864339
1901	0.06252350095
1902	0.06251952224
1903	0.06251384373
1904	0.0624777743
1905	0.06246080801
1906	0.06244236511
1907	0.06242355448
1908	0.06239757805
1909	0.06236768383
1910	0.06234667819
1911	0.06230609169
1912	0.06228857836
1913	0.0622771203
1914	0.06222384769
1915	0.06216486436
1916	0.06216341902
1917	0.0621471726
1918	0.06212261857
1919	0.0620924579
1920	0.06203312814
1921	0.06201215539
1922	0.0620031973
1923	0.06199724383
1924	0.06196321853
1925	0.06193653672
1926	0.06191316819
1927	0.06190107216
1928	0.06187848134
1929	0.06186526776
1930	0.06184708823
1931	0.06184294773
1932	0.06182035744
1933	0.06176953649
1934	0.06175102759
1935	0.06173723482
1936	0.06171770884
1937	0.0617078775
1938	0.06168043811
1939	0.06165675167
1940	0.06161924696
1941	0.06156900476
1942	0.06154179651
1943	0.06152899901
1944	0.06146338407
1945	0.06144965991
1946	0.06142855708
1947	0.0614140025
1948	0.06139073506
1949	0.06136096167
1950	0.06132821536
1951	0.06130882315
1952	0.06129488731
1953	0.0612250698
1954	0.06119929304
1955	0.0611989001
1956	0.06116919315
1957	0.06115260316
1958	0.06112594578
1959	0.06110156871
1960	0.0610811636
1961	0.06105339188
1962	0.06103384125
1963	0.06101323293
1964	0.06099107032
1965	0.0609768937
1966	0.06095498827
1967	0.06093712735
1968	0.06090873185
1969	0.06088928857
1970	0.06087337849
1971	0.06081267248
1972	0.06077194491
1973	0.06075868666
1974	0.06075775238
1975	0.06069936021
1976	0.0606865576
1977	0.06067770664
1978	0.0606373033
1979	0.06061401384
1980	0.06058231591
1981	0.06057189667
1982	0.06055929457
1983	0.06055794738
1984	0.06053777711
1985	0.06052054318
1986	0.06048971868
1987	0.06046117877
1988	0.0604400225
1989	0.0604219185
1990	0.06041261729
1991	0.06040704515
1992	0.06039411928
1993	0.06038705444
1994	0.06035330721
1995	0.06033835233
1996	0.06033454083
1997	0.06032982435
1998	0.06031436799
1999	0.06029584978
2000	0.06027826804
2001	0.0602690245
2002	0.06025459134
2003	0.0602401123
2004	0.06022887334
2005	0.06021023061
2006	0.06019212897
2007	0.06016278016
2008	0.06013288279
2009	0.06012177884
2010	0.06008827486
2011	0.0600565812
2012	0.06004514749
2013	0.06002508411
2014	0.06002352082
2015	0.0599997506
2016	0.05999067703
2017	0.05998784445
2018	0.05997117829
2019	0.05993529673
2020	0.05992030784
2021	0.05990741345
2022	0.05986844262
2023	0.05984038854
2024	0.05981300415
2025	0.05978960278
2026	0.05978069674
2027	0.05975066884
2028	0.05974680717
2029	0.05973451862
2030	0.05972034681
2031	0.05971212737
2032	0.05968742457
2033	0.05965573469
2034	0.05962780957
2035	0.05960717819
2036	0.05959700243
2037	0.0595677832
2038	0.05954162489
2039	0.05951261744
2040	0.05950000306
2041	0.05949378684
2042	0.05948532751
2043	0.05946245819
2044	0.05944507812
2045	0.05942587951
2046	0.05940511349
2047	0.05939058383
2048	0.05937518782
2049	0.05934428947
2050	0.05931737018
2051	0.0593084608
2052	0.0592738437
2053	0.0592438072
2054	0.05923923865
2055	0.05922533349
2056	0.05920397119
2057	0.05919122985
2058	0.05918336242
2059	0.05914854631
2060	0.05913987698
2061	0.05913278696
2062	0.05909976503
2063	0.05908927411
2064	0.05902669257
2065	0.05900370457
2066	0.05898593561
2067	0.05895436339
2068	0.05893226517
2069	0.05891283998
2070	0.05887618094
2071	0.05885916401
2072	0.05885459913
2073	0.0587862164
2074	0.05876057276
2075	0.05875106254
2076	0.05873518854
2077	0.05869652069
2078	0.05867435581
2079	0.05866066804
2080	0.05863408267
2081	0.05857292888
2082	0.05855443024
2083	0.05853453994
2084	0.05851553582
2085	0.05847953378
2086	0.05847190555
2087	0.05845840247
2088	0.0584300437
2089	0.05841922926
2090	0.05839431241
2091	0.05838192557
2092	0.05835750485
2093	0.05832978832
2094	0.05832250506
2095	0.0582775792
2096	0.05825476911
2097	0.05824226788
2098	0.0582384138
2099	0.05821068888
2100	0.05818323939
2101	0.05814973116
2102	0.05813304479
2103	0.05811984994
2104	0.05810859838
2105	0.05809887166
2106	0.05808416139
2107	0.05807260475
2108	0.05805164666
2109	0.05801712197
2110	0.05795443825
2111	0.05790392951
2112	0.05788107997
2113	0.05786378188
2114	0.05780903719
2115	0.05777500843
2116	0.05775470555
2117	0.05774194386
2118	0.05771162335
2119	0.05768385722
2120	0.05764259411
2121	0.05762438621
2122	0.05761254002
2123	0.05760700537
2124	0.05755746711
2125	0.05753469756
2126	0.05748693795
2127	0.05747954671
2128	0.05745719193
2129	0.05743812871
2130	0.05741475176
2131	0.05739457306
2132	0.05738009589
2133	0.05736913762
2134	0.05735398758
2135	0.05734564754
2136	0.05732244617
2137	0.05731180493
2138	0.0572693045
2139	0.05724151572
2140	0.05723856191
2141	0.05720242424
2142	0.05718592679
2143	0.05716333712
2144	0.05714290605
2145	0.05711071104
2146	0.05708683754
2147	0.05707361034
2148	0.05705930409
2149	0.05704384843
2150	0.05701759116
2151	0.05700456071
2152	0.05699531801
2153	0.056970194
2154	0.05695433937
2155	0.05694204748
2156	0.0569213077
2157	0.05690979952
2158	0.0569016354
2159	0.05688718719
2160	0.05684525806
2161	0.05682946734
2162	0.05680365181
2163	0.05678215521
2164	0.05676714934
2165	0.05673297326
2166	0.05671204038
2167	0.05669862498
2168	0.05668476014
2169	0.05666384666
2170	0.05663786201
2171	0.05663504323
2172	0.05661091746
2173	0.0566074122
2174	0.05658365677
2175	0.0565507536
2176	0.05653973577
2177	0.05652581387
2178	0.05651279433
2179	0.05650999548
2180	0.05650012131
2181	0.05648648064
2182	0.05647229264
2183	0.05646003466
2184	0.05642279048
2185	0.05642225594
2186	0.0564191726
2187	0.05639112503
2188	0.05638000035
2189	0.0563671985
2190	0.05634078528
2191	0.05631051094
2192	0.05630602878
2193	0.05628873794
2194	0.05626546215
2195	0.05624165757
2196	0.05622475726
2197	0.0562123699
2198	0.05617682604
2199	0.05616364653
2200	0.05614676951
2201	0.05612985317
2202	0.05611826265
2203	0.05610365102
2204	0.05608647056
2205	0.05607286796
2206	0.05606108431
2207	0.0560422838
2208	0.05602506441
2209	0.05599274221
2210	0.05597166552
2211	0.05592793155
2212	0.05591341928
2213	0.05589441255
2214	0.05588528575
2215	0.05585544665
2216	0.05583546254
2217	0.05582004078
2218	0.05580646396
2219	0.05578101895
2220	0.05576755892
2221	0.05573830848
2222	0.05571576548
2223	0.0556952376
2224	0.05566457791
2225	0.05564433136
2226	0.05562573509
2227	0.0556208258
2228	0.05559170373
2229	0.05556358394
2230	0.05554068679
2231	0.055494366
2232	0.05548165553
2233	0.05545983404
2234	0.0554484504
2235	0.05544397279
2236	0.05541570307
2237	0.05536186938
2238	0.05533424432
2239	0.05531286511
2240	0.0552935027
2241	0.05529301871
2242	0.05529047008
2243	0.05527593786
2244	0.05524078774
2245	0.05523289002
2246	0.05520384878
2247	0.05518325141
2248	0.05515926566
2249	0.05514445128
2250	0.05512102533
2251	0.05510214305
2252	0.05506272606
2253	0.05505541398
2254	0.05504782688
2255	0.05502585949
2256	0.05500497375
2257	0.05498842293
2258	0.05494266644
2259	0.05493393219
2260	0.05491834373
2261	0.05490096
2262	0.05488483402
2263	0.05487288115
2264	0.05485147046
2265	0.05483159545
2266	0.05482277125
2267	0.05482020116
2268	0.05480204019
2269	0.05478375119
2270	0.05477461475
2271	0.05476205116
2272	0.05474967642
2273	0.05473552925
2274	0.05472543592
2275	0.05471361827
2276	0.05470252905
2277	0.05467391801
2278	0.05462903042
2279	0.05460639043
2280	0.05459004128
2281	0.05455943964
2282	0.05454220596
2283	0.05450882119
2284	0.05446865704
2285	0.05445697788
2286	0.05444514516
2287	0.05442588906
2288	0.05441361359
2289	0.05439685791
2290	0.05437365551
2291	0.05434008232
2292	0.0543215967
2293	0.05430923494
2294	0.05430254004
2295	0.05428812859
2296	0.05426724632
2297	0.0542602468
2298	0.05424304296
2299	0.05420479937
2300	0.05419166439
2301	0.05418466956
2302	0.05417479989
2303	0.05417318947
2304	0.0541561029
2305	0.05413314333
2306	0.05413162168
2307	0.05410690511
2308	0.05410323357
2309	0.05407595642
2310	0.05405879677
2311	0.05405445198
2312	0.05403996125
2313	0.05402089689
2314	0.05398981696
2315	0.05397264006
2316	0.05395642938
2317	0.05392513909
2318	0.05391053547
2319	0.05390842248
2320	0.0538879366
2321	0.05388452593
2322	0.05383796886
2323	0.05382269798
2324	0.0538114481
2325	0.05380277776
2326	0.05378601106
2327	0.05377303009
2328	0.05375642094
2329	0.05374772302
2330	0.05374292043
2331	0.05372339566
2332	0.05369093069
2333	0.05367511748
2334	0.05366268881
2335	0.05365763466
2336	0.05361366464
2337	0.05359047074
2338	0.05356957854
2339	0.05352558642
2340	0.05350350944
2341	0.05349493015
2342	0.05348441987
2343	0.05347487374
2344	0.05347061408
2345	0.05345642975
2346	0.05344029544
2347	0.05343410778
2348	0.05342265269
2349	0.05341902626
2350	0.05340742827
2351	0.05337555383
2352	0.05335655823
2353	0.05332722947
2354	0.05332478293
2355	0.05331329923
2356	0.05327538429
2357	0.0532535415
2358	0.05323438779
2359	0.05322220083
2360	0.0531963527
2361	0.05318984223
2362	0.0531876664
2363	0.05316055626
2364	0.05315121524
2365	0.05313259387
2366	0.05311672787
2367	0.05310066977
2368	0.05308766562
2369	0.05306193626
2370	0.05304210669
2371	0.05303402979
2372	0.05300360887
2373	0.05298113055
2374	0.05295744894
2375	0.05294359572
2376	0.05294061961
2377	0.05292725966
2378	0.05290816941
2379	0.05289935556
2380	0.0528957177
2381	0.05288061656
2382	0.05287438999
2383	0.05286231589
2384	0.05283288732
2385	0.05281167453
2386	0.05280404492
2387	0.05277794337
2388	0.05276101681
2389	0.05274116564
2390	0.05272135549
2391	0.05270343645
2392	0.05269521261
2393	0.05268568962
2394	0.05267134138
2395	0.05266503256
2396	0.05265963355
2397	0.0526395471
2398	0.05260858026
2399	0.05257204379
2400	0.05255013102
2401	0.05254189816
2402	0.05252321497
2403	0.05251380759
2404	0.05251294845
2405	0.05249738516
2406	0.05248296678
2407	0.05247786967
2408	0.05244281295
2409	0.05241948333
2410	0.05241698859
2411	0.05239462779
2412	0.05238407121
2413	0.05237811051
2414	0.05236136192
2415	0.05233840478
2416	0.05231228734
2417	0.05228186192
2418	0.0522810447
2419	0.0522615504
2420	0.05225489304
2421	0.0522466516
2422	0.05222214181
2423	0.05220222806
2424	0.05219530059
2425	0.05214187456
2426	0.05212317964
2427	0.05211387711
2428	0.052095653
2429	0.05207449164
2430	0.05206394726
2431	0.05202732261
2432	0.05202076359
2433	0.05201417315
2434	0.05198664328
2435	0.05198203046
2436	0.05197612985
2437	0.05195754829
2438	0.05194705526
2439	0.0519237548
2440	0.05190884946
2441	0.05189936462
2442	0.05189168589
2443	0.05187335016
2444	0.05186755975
2445	0.05184103249
2446	0.05181969727
2447	0.05176646488
2448	0.05176107984
2449	0.05174648155
2450	0.05174016688
2451	0.05172622031
2452	0.05172602654
2453	0.05171407885
2454	0.05170969077
2455	0.05169366905
2456	0.05166212931
2457	0.05163196929
2458	0.05161854806
2459	0.05158106369
2460	0.05157352385
2461	0.05157089766
2462	0.05154868168
2463	0.05152959065
2464	0.05152908921
2465	0.05152783808
2466	0.05151969347
2467	0.05150662407
2468	0.05149793946
2469	0.05148138004
2470	0.05147439828
2471	0.05145028654
2472	0.05144388558
2473	0.05142439446
2474	0.05139873124
2475	0.05138020778
2476	0.05136296809
2477	0.05134637173
2478	0.05134138784
2479	0.05132333358
2480	0.05132201131
2481	0.0513200691
2482	0.05128691264
2483	0.05127938425
2484	0.05126699624
2485	0.05124029883
2486	0.05122208055
2487	0.05120461754
2488	0.05117547045
2489	0.05117277637
2490	0.05116527404
2491	0.0511431203
2492	0.05113912506
2493	0.05111907203
2494	0.05110932772
2495	0.05108705798
2496	0.05108570182
2497	0.0510430579
2498	0.05102514588
2499	0.05101575066
2500	0.05099612289
2501	0.05097641817
2502	0.05096282272
2503	0.05094711022
2504	0.05091878088
2505	0.05090173836
2506	0.05087631142
2507	0.050863573
2508	0.05085895097
2509	0.05084428715
2510	0.05082981188
2511	0.05080966388
2512	0.05077091632
2513	0.05075556438
2514	0.0507477294
2515	0.05072347742
2516	0.05069906454
2517	0.05069060012
2518	0.05066718362
2519	0.05065002819
2520	0.05063675408
2521	0.05062465479
2522	0.05060711569
2523	0.0505940604
2524	0.05057731533
2525	0.05057692835
2526	0.05057208305
2527	0.05056555079
2528	0.05056427279
2529	0.05054973242
2530	0.05053650557
2531	0.05052676986
2532	0.05052638335
2533	0.05051048401
2534	0.05048182321
2535	0.05044386022
2536	0.05041270198
2537	0.05040298136
2538	0.05037389122
2539	0.05035904941
2540	0.05033683631
2541	0.05031951511
2542	0.05030807892
2543	0.05030728811
2544	0.05028758463
2545	0.05027012274
2546	0.0502578474
2547	0.05022843642
2548	0.05021874581
2549	0.05020643512
2550	0.05019852776
2551	0.05017955653
2552	0.05016645101
2553	0.05013741433
2554	0.05011130993
2555	0.05007916155
2556	0.05007162552
2557	0.05005863459
2558	0.05003799763
2559	0.04998920986
2560	0.04997223509
2561	0.04996488313
2562	0.04994517402
2563	0.0499258567
2564	0.04991275309
2565	0.04990008386
2566	0.0498886281
2567	0.04987980536
2568	0.04985986398
2569	0.04982682796
2570	0.04981269289
2571	0.04979873123
2572	0.04978013277
2573	0.04977617939
2574	0.04975516098
2575	0.04975042344
2576	0.04974500961
2577	0.04974030803
2578	0.04968542215
2579	0.04966810259
2580	0.04964327623
2581	0.0496218201
2582	0.04961372581
2583	0.04959612485
2584	0.04958220425
2585	0.04956825737
2586	0.04956132948
2587	0.0495473577
2588	0.04953893914
2589	0.04953351307
2590	0.04952443967
2591	0.04950424094
2592	0.04948506077
2593	0.04948304085
2594	0.04947439427
2595	0.04946924082
2596	0.04945573314
2597	0.04943146213
2598	0.04941719472
2599	0.04940025291
2600	0.0493883558
2601	0.04937347486
2602	0.04936480652
2603	0.04934903755
2604	0.04933478668
2605	0.04929074416
2606	0.04926341456
2607	0.04926295359
2608	0.04924272737
2609	0.04919764982
2610	0.04918904587
2611	0.04918608769
2612	0.04918367108
2613	0.04916637205
2614	0.0491644808
2615	0.04913734862
2616	0.04912917368
2617	0.04910181299
2618	0.0490766138
2619	0.0490688304
2620	0.04905327273
2621	0.04903374465
2622	0.04902208263
2623	0.04900083228
2624	0.04898626858
2625	0.0489757956
2626	0.04897183001
2627	0.0489412716
2628	0.04892645974
2629	0.04892421859
2630	0.0489003528
2631	0.04888815751
2632	0.04886333594
2633	0.04884478793
2634	0.04883453022
2635	0.04882379888
2636	0.04880758382
2637	0.04880332221
2638	0.04878894324
2639	0.04878402266
2640	0.04877744991
2641	0.04876476499
2642	0.0487496229
2643	0.04874308057
2644	0.04873279703
2645	0.04870800877
2646	0.04869343726
2647	0.04868891594
2648	0.04867750821
2649	0.04867172411
2650	0.04866191053
2651	0.04865684424
2652	0.04864875623
2653	0.04863149773
2654	0.04862320956
2655	0.04860540456
2656	0.04859832942
2657	0.04858367963
2658	0.04858043372
2659	0.04856421038
2660	0.0485476139
2661	0.04853773147
2662	0.04850717039
2663	0.04849946743
2664	0.04849140932
2665	0.04848787767
2666	0.04846293657
2667	0.04843731451
2668	0.04842655356
2669	0.04839203878
2670	0.04838902329
2671	0.04837750235
2672	0.04837303927
2673	0.04837187958
2674	0.04834855838
2675	0.04832474323
2676	0.04830514593
2677	0.04830265212
2678	0.04829667741
2679	0.04827956651
2680	0.04826369651
2681	0.04825640926
2682	0.04824921163
2683	0.04824175674
2684	0.04823349929
2685	0.04821929131
2686	0.04819543401
2687	0.0481877582
2688	0.0481845851
2689	0.04816822075
2690	0.04816301662
2691	0.04814071185
2692	0.04812992868
2693	0.04811044479
2694	0.04809877559
2695	0.0480795624
2696	0.04802975328
2697	0.0480133566
2698	0.04798045515
2699	0.04797062686
2700	0.04796279938
2701	0.0479340321
2702	0.04790593303
2703	0.04789469348
2704	0.04787437725
2705	0.0478526488
2706	0.04783258079
2707	0.04781408271
2708	0.04779154253
2709	0.04777362189
2710	0.04775627068
2711	0.04775107827
2712	0.04774543723
2713	0.04773904226
2714	0.04773728093
2715	0.04772139783
2716	0.04769887946
2717	0.04768974121
2718	0.04768475766
2719	0.04767496149
2720	0.04766982737
2721	0.04766781213
2722	0.04765225153
2723	0.0476455291
2724	0.04763616069
2725	0.04762514836
2726	0.04761463836
2727	0.04760745129
2728	0.04758918121
2729	0.04756788916
2730	0.04756707692
2731	0.04754719518
2732	0.04753238551
2733	0.04752127179
2734	0.04749687548
2735	0.0474932012
2736	0.04748704471
2737	0.0474738749
2738	0.04746117511
2739	0.04744265057
2740	0.04742458523
2741	0.04741341102
2742	0.04737695424
2743	0.04736964874
2744	0.04733445191
2745	0.04732688742
2746	0.04730088354
2747	0.04728380715
2748	0.04727897173
2749	0.04726698576
2750	0.04723492166
2751	0.04722985132
2752	0.04722943457
2753	0.04722101631
2754	0.04720628479
2755	0.04719695848
2756	0.04717787207
2757	0.04716002949
2758	0.04714407146
2759	0.04712724568
2760	0.04711880928
2761	0.04710498604
2762	0.04708483007
2763	0.04707491927
2764	0.04706730137
2765	0.04705864962
2766	0.04705655051
2767	0.04704563104
2768	0.04700483119
2769	0.04698909436
2770	0.04697095228
2771	0.04694181805
2772	0.04693064705
2773	0.04690249398
2774	0.04687368269
2775	0.0468525271
2776	0.04684447817
2777	0.0468338021
2778	0.04680030076
2779	0.04679358857
2780	0.04679100755
2781	0.04677324828
2782	0.04674936367
2783	0.04673516839
2784	0.04672626924
2785	0.04669320969
2786	0.04669080815
2787	0.04667146285
2788	0.04666302069
2789	0.04666123397
2790	0.04664460412
2791	0.04663472103
2792	0.04661459189
2793	0.04659612429
2794	0.04658893725
2795	0.04656720668
2796	0.0465534308
2797	0.04655047207
2798	0.04653513832
2799	0.04651023533
2800	0.04648537839
2801	0.04647921072
2802	0.04647167483
2803	0.04645460656
2804	0.04644936868
2805	0.04644373908
2806	0.04643726645
2807	0.04643224799
2808	0.04641765588
2809	0.04639271006
2810	0.04638561357
2811	0.0463441445
2812	0.04633428189
2813	0.04633115158
2814	0.04631960265
2815	0.04631564525
2816	0.04629098991
2817	0.04627558834
2818	0.04625483742
2819	0.04625254135
2820	0.04624205501
2821	0.04623399535
2822	0.04623091331
2823	0.04621891871
2824	0.04621762255
2825	0.04619480175
2826	0.04618656778
2827	0.04616384513
2828	0.04614376584
2829	0.04612273633
2830	0.04609461749
2831	0.04608427561
2832	0.0460596801
2833	0.04603407619
2834	0.04602248517
2835	0.0459836762
2836	0.0459754005
2837	0.04593917133
2838	0.04591230262
2839	0.04590634957
2840	0.04589330706
2841	0.0458672466
2842	0.04584882911
2843	0.04582753012
2844	0.04582189353
2845	0.04581577387
2846	0.0458030043
2847	0.04578845357
2848	0.04577822382
2849	0.04577234306
2850	0.04575805207
2851	0.0457521936
2852	0.04575182875
2853	0.04573694309
2854	0.04572845412
2855	0.04571709223
2856	0.04568573134
2857	0.04567879448
2858	0.04565705357
2859	0.04565202104
2860	0.04564695912
2861	0.04563816632
2862	0.04563609297
2863	0.04559313547
2864	0.04559022266
2865	0.04557921335
2866	0.04555649999
2867	0.04554248574
2868	0.04552869538
2869	0.04551793545
2870	0.04551408948
2871	0.04548899198
2872	0.0454823397
2873	0.04547546374
2874	0.0454626795
2875	0.04543627822
2876	0.0454283983
2877	0.04541533982
2878	0.04540009376
2879	0.04538660116
2880	0.0453769831
2881	0.04535836298
2882	0.04534814802
2883	0.04533545104
2884	0.04531382757
2885	0.04529918937
2886	0.04526331131
2887	0.04525023818
2888	0.04522708449
2889	0.04521767352
2890	0.04521403775
2891	0.0452084191
2892	0.04518995042
2893	0.04517728323
2894	0.04516756649
2895	0.04515642999
2896	0.04513106577
2897	0.04512652597
2898	0.04511431467
2899	0.04509981323
2900	0.04508832024
2901	0.04507129715
2902	0.04506496013
2903	0.04505011026
2904	0.04501689857
2905	0.04500938126
2906	0.04500595622
2907	0.04499435008
